Temperature,Pressure,x_gr_[Grt],x_spss_[Grt],tot x_prp,Mg#_[Grt],Si_pfu_[Bt],Al_pfu_[Bt],xTi_[Bt],Mg#_[Bt],Si_pfu_[mu],x_cel_[mu],x_pa_[mu],x_ab_[Pl]
481.8181818,11626.26263,0.17508168,0.032375329,0.08164619,0.09823828,2.879100311,1.174119023,0.063957849,0.471869185,3.137070076,0.086358435,0.13497716,0
484.8484848,11626.26263,0.165781569,0.030811081,0.086500674,0.102874528,2.873842659,1.181554484,0.06465486,0.480892454,3.134043055,0.085222946,0.137611905,0
487.8787879,11626.26263,0.157128131,0.029346986,0.091570137,0.107736627,2.86846543,1.189162177,0.065345307,0.490221222,3.131080974,0.084131602,0.140258975,0
490.9090909,11626.26263,0.149075704,0.027980348,0.096856777,0.112826683,2.862967643,1.196942858,0.066024835,0.499832236,3.128174019,0.083077777,0.142921172,0
493.9393939,11626.26263,0.141588627,0.026706554,0.102391083,0.118176775,2.857369622,1.20488877,0.06670418,0.509683692,3.125313566,0.082049977,0.145602872,0
496.969697,11626.26263,0.134635499,0.025521744,0.108175778,0.123809455,2.851926582,1.2127645,0.067388101,0.51981742,3.122493188,0.081047128,0.148303678,0
500,11626.26263,0.127972728,0.024396862,0.114348324,0.129919395,2.847654925,1.219663112,0.068128382,0.53085242,3.119691282,0.080093099,0.151047072,0
503.030303,11626.26263,0.121830943,0.023360058,0.120765915,0.136287266,2.843302384,1.226706711,0.068864563,0.541920367,3.116925268,0.079139578,0.153807432,0
506.0606061,11626.26263,0.116148467,0.022401754,0.127417802,0.142896672,2.838854534,1.233919644,0.069594242,0.553001878,3.114191298,0.078182836,0.15658707,0
509.0909091,11626.26263,0.112266061,0.021746147,0.13270609,0.148179752,2.835070765,1.240048216,0.07045034,0.560859496,3.112107989,0.077367744,0.159109012,0
512.1212121,11626.26263,0.112276239,0.021743548,0.133732375,0.149286261,2.833315957,1.242829356,0.071673986,0.560054199,3.111724064,0.076953051,0.160902118,0
515.1515152,11626.26263,0.112284723,0.021740182,0.134744757,0.150372937,2.831576275,1.245598161,0.072905845,0.559270102,3.111343327,0.076537875,0.16270101,0
518.1818182,11626.26263,0.112294715,0.021736756,0.135766086,0.151470608,2.829837055,1.248364177,0.074157361,0.558470731,3.110949324,0.07612447,0.164515844,0
521.2121212,11626.26263,0.112305685,0.021733951,0.136766976,0.152548354,2.828110989,1.251120966,0.075416977,0.557686021,3.110555335,0.075708218,0.166343412,0
524.2424242,11626.26263,0.112311996,0.021729721,0.137794009,0.153651438,2.826407124,1.253849261,0.076691447,0.556893755,3.110165939,0.075298,0.16817353,0
527.2727273,11626.26263,0.11231954,0.0217254,0.138781901,0.154709063,2.82469573,1.256594295,0.077975857,0.556118785,3.109765176,0.07488573,0.170022112,0
530.3030303,11626.26263,0.112324116,0.021721396,0.139767619,0.15576456,2.822997701,1.259322712,0.079275157,0.555351189,3.109370174,0.07447316,0.171876946,0
533.3333333,11626.26263,0.112333002,0.02171627,0.14075779,0.156825954,2.82132198,1.262032623,0.080579026,0.554587895,3.108968475,0.074057727,0.173746656,0
536.3636364,11626.26263,0.112346693,0.021717713,0.141735769,0.157908503,2.82013488,1.264283781,0.081935326,0.553933382,3.10858941,0.073667111,0.17561699,0
539.3939394,11626.26263,0.112365098,0.02171975,0.142720738,0.15901218,2.819181666,1.266316206,0.083320468,0.553333367,3.108219618,0.073284997,0.177497127,0
542.4242424,11626.26263,0.112387871,0.021721639,0.143684642,0.160094401,2.818213662,1.268372412,0.084717904,0.552750174,3.107851617,0.072902174,0.179386703,0
545.4545455,11626.26263,0.112403872,0.021724309,0.144645695,0.161172434,2.817252698,1.270416884,0.086128912,0.552154391,3.107467065,0.072519861,0.181291429,0
548.4848485,11626.26263,0.112424465,0.021725342,0.14561775,0.162264483,2.816279712,1.272472294,0.087553553,0.551566388,3.107098934,0.07214019,0.183202578,0
551.5151515,11626.26263,0.112443821,0.021728314,0.146561476,0.163319967,2.815342998,1.274508983,0.088989553,0.550997117,3.106699872,0.071750423,0.185135965,0
554.5454545,11626.26263,0.112459821,0.021729665,0.14751522,0.164391584,2.814370795,1.276560539,0.090445213,0.550414515,3.106319571,0.071370014,0.187068769,0
557.5757576,11626.26263,0.112476063,0.021731618,0.148464539,0.16545521,2.813424315,1.278592188,0.091902617,0.549840755,3.105924361,0.070983263,0.189021296,0
560.6060606,11626.26263,0.11249475,0.021732822,0.149385017,0.166490628,2.812455303,1.280647889,0.093373729,0.549281714,3.105532509,0.070598146,0.19097975,0
563.6363636,11626.26263,0.11062567,0.021464334,0.151954414,0.169008936,2.810503086,1.284198645,0.094696447,0.550966494,3.104573665,0.070044265,0.193260721,0.936770072
566.6666667,11626.26263,0.104220372,0.020543885,0.158712875,0.175292964,2.805957155,1.291640172,0.095565931,0.558618291,3.102238914,0.069088683,0.196317169,0.93637897
569.6969697,11626.26263,0.098307281,0.019689861,0.165673702,0.181798381,2.801353176,1.299175459,0.096431414,0.566375684,3.099938494,0.068147081,0.199392259,0.936004126
572.7272727,11626.26263,0.092802537,0.018893785,0.172854725,0.188531928,2.796651786,1.306874569,0.097297295,0.574242671,3.097669966,0.067225953,0.202483229,0.935610567
575.7575758,11626.26263,0.087681353,0.018149712,0.180231565,0.195473695,2.791847396,1.314703608,0.098140488,0.582211822,3.095434504,0.066312282,0.205594549,0.935181046
578.7878788,11626.26263,0.082923327,0.01745871,0.187797522,0.20261147,2.78696374,1.322666239,0.09898067,0.590197897,3.093226323,0.065409291,0.208724037,0.934726763
581.8181818,11626.26263,0.078499265,0.01681566,0.19554505,0.209937165,2.782002361,1.330750087,0.099815945,0.598176285,3.091048074,0.064508837,0.211873817,0.934237594
584.8484848,11626.26263,0.074356077,0.016212127,0.203530954,0.217505886,2.776932391,1.33898552,0.100640806,0.606149116,3.08889584,0.063614777,0.215040564,0.933751474
587.8787879,11626.26263,0.070495079,0.01564992,0.211679189,0.225238384,2.771808377,1.347306181,0.101458557,0.614045977,3.086771319,0.062719185,0.218227784,0.9332421
590.9090909,11626.26263,0.066875293,0.015122861,0.219987659,0.233128684,2.766570037,1.355777453,0.102264715,0.621874331,3.084673104,0.061826503,0.221435429,0.932705981
593.9393939,11626.26263,0.063479905,0.014626718,0.2284865,0.241207463,2.761243862,1.364376435,0.103066622,0.629635451,3.082607025,0.060934859,0.224663876,0.932190169
596.969697,11626.26263,0.060275796,0.014159639,0.237205921,0.249498377,2.75584832,1.373072886,0.103863874,0.637231216,3.080561325,0.060037431,0.22790567,0.931635437
600,11626.26263,0.057255661,0.013718785,0.246065868,0.257921407,2.750348221,1.38189455,0.104645086,0.644721998,3.078551301,0.059143308,0.231165206,0.931072363
603.030303,11626.26263,0.05489574,0.013805581,0.246918586,0.258256611,2.748030774,1.385780843,0.106147955,0.641904484,3.081387417,0.060735777,0.220166925,0.931431528
606.0606061,11626.26263,0.054217635,0.013865965,0.247189492,0.258397401,2.746482778,1.388890446,0.10774662,0.639627432,3.084213995,0.0624096,0.209185371,0.930261202
609.0909091,11626.26263,0.053578238,0.013921151,0.247521085,0.258613137,2.744928702,1.391998788,0.109347483,0.637462078,3.086719177,0.063865901,0.199472518,0.929064771
612.1212121,11626.26263,0.052968969,0.013976317,0.247859119,0.258837909,2.743431057,1.395043604,0.110961993,0.635340024,3.088969999,0.065147197,0.190761595,0.927821279
615.1515152,11626.26263,0.05237583,0.014028062,0.248252014,0.259126471,2.741933116,1.398072535,0.112580986,0.633272472,3.091007911,0.066283655,0.182865473,0.926543986
618.1818182,11626.26263,0.051804028,0.01407819,0.248635244,0.259403089,2.740525605,1.401011864,0.114215487,0.631324286,3.092863764,0.067293812,0.175642491,0.925250541
621.2121212,11626.26263,0.051244162,0.014128887,0.249038692,0.259709261,2.73905763,1.403980601,0.115847575,0.629334528,3.094568147,0.068199238,0.16899467,0.923910141
624.2424242,11626.26263,0.050693385,0.014177453,0.249449345,0.260021099,2.737641199,1.406903492,0.117501569,0.627429148,3.09613896,0.06901128,0.162855093,0.922535109
627.2727273,11626.26263,0.050164577,0.014226741,0.249860706,0.26033998,2.736263862,1.409768169,0.119156393,0.625544212,3.097589828,0.069739514,0.157125762,0.921164133
630.3030303,11626.26263,0.04964803,0.01427479,0.250294319,0.260682718,2.734898093,1.412623074,0.120825251,0.623677152,3.098937743,0.070396903,0.151785449,0.919765594
633.3333333,11626.26263,0.049132548,0.014322235,0.25072321,0.261020276,2.733553333,1.415433154,0.122500521,0.62186277,3.10018832,0.070987386,0.146780558,0.91832948
636.3636364,11626.26263,0.048635628,0.014370702,0.251136756,0.261347096,2.732210449,1.418236328,0.124182654,0.620048145,3.10136351,0.071524177,0.142069603,0.916880762
639.3939394,11626.26263,0.048133342,0.014418028,0.251580561,0.261701979,2.730893154,1.421006792,0.12587472,0.618262582,3.102457255,0.072004555,0.137625149,0.915384872
642.4242424,11626.26263,0.047646104,0.014466963,0.251996631,0.262029789,2.72963944,1.423708359,0.12758135,0.616491631,3.103482282,0.07243733,0.133427257,0.913864725
645.4545455,11626.26263,0.047170843,0.014515127,0.252424972,0.262374951,2.728366702,1.426407295,0.129299807,0.614739859,3.104443929,0.072822882,0.129449031,0.912328829
648.4848485,11626.26263,0.04670119,0.01456458,0.252808123,0.262674435,2.727089013,1.429117994,0.13101363,0.613018919,3.105345729,0.073165017,0.125674591,0.910753484
651.5151515,11626.26263,0.046233815,0.014612951,0.253244908,0.263031628,2.725826513,1.43178899,0.132741657,0.61126932,3.106199424,0.07347648,0.122075137,0.909137593
654.5454545,11626.26263,0.04578867,0.014662345,0.253666518,0.26337685,2.724587919,1.434430253,0.134483378,0.60953774,3.106998543,0.073751332,0.118644185,0.907519594
657.5757576,11626.26263,0.04533603,0.014713255,0.254061233,0.263690207,2.723378409,1.437042916,0.136228491,0.607827063,3.107752298,0.073994112,0.115373891,0.905833531
660.6060606,11626.26263,0.044895043,0.014764532,0.254450504,0.264001811,2.722181599,1.439623345,0.137986199,0.606121602,3.108465394,0.074205624,0.112245077,0.904113515
663.6363636,11626.26263,0.044463338,0.014816367,0.254831685,0.264305741,2.721005631,1.442188031,0.139750435,0.604427615,3.109136519,0.07438968,0.109248845,0.902357126
666.6666667,11626.26263,0.044046546,0.014870049,0.255194631,0.26459652,2.719846404,1.444709502,0.141525152,0.602726071,3.109770721,0.074544986,0.106375702,0.900563805
669.6969697,11626.26263,0.043639621,0.014923831,0.255547035,0.264875068,2.718709612,1.447217346,0.143304797,0.60104009,3.110374727,0.074681483,0.103618097,0.898723306
672.7272727,11626.26263,0.043226213,0.014978781,0.255912983,0.265171748,2.717551198,1.449722343,0.145096585,0.599344886,3.110936835,0.0747869,0.100970295,0.896814149
675.7575758,11626.26263,0.04282773,0.015034854,0.256247204,0.265434694,2.716422804,1.452178991,0.146891589,0.597663796,3.111475751,0.074876814,0.098423812,0.89485438
678.7878788,11626.26263,0.042444601,0.01509238,0.256571651,0.265694031,2.715329071,1.454623052,0.148702463,0.595976919,3.111974526,0.074939297,0.095965853,0.892846247
681.8181818,11626.26263,0.042070224,0.015152752,0.256863473,0.265920712,2.714254846,1.457021906,0.150512213,0.594284735,3.112465856,0.074988602,0.093602128,0.890770336
684.8484848,11626.26263,0.041692942,0.015211626,0.257173229,0.266164845,2.713155445,1.459445782,0.152339445,0.592615507,3.112914095,0.075020504,0.091316501,0.888603774
687.8787879,11626.26263,0.041342117,0.015273138,0.257462481,0.266396463,2.712094966,1.461803872,0.154168932,0.590922183,3.11334073,0.07503408,0.089109324,0.886383152
690.9090909,11626.26263,0.040996394,0.01533502,0.257733506,0.266608501,2.711045953,1.464150973,0.15600635,0.589257562,3.113745932,0.075028503,0.08697756,0.88407087
693.9393939,11626.26263,0.040654526,0.015399293,0.257983606,0.266801847,2.709992914,1.466492193,0.157848442,0.587576587,3.114129438,0.075010039,0.084908394,0.881654467
696.969697,11626.26263,0.040335593,0.015465398,0.258222807,0.266986924,2.708980303,1.468786386,0.159702112,0.585890523,3.114492936,0.074974594,0.082911494,0.879144455
700,11626.26263,0.040019404,0.015532606,0.258448559,0.267161169,2.707968112,1.471069258,0.161562048,0.584214488,3.114834829,0.074927187,0.080970513,0.876508681
400,11707.07071,0.35131393,0.220742259,0.018164439,0.037172389,2.967991359,1.045501611,0.043521518,0.322098748,3.26010415,0.144467291,0.068854656,0
403.030303,11707.07071,0.354950539,0.204842637,0.019126519,0.038206061,2.966696935,1.047665195,0.044289794,0.326573548,3.253933566,0.141458329,0.071003605,0
406.0606061,11707.07071,0.353362667,0.192284215,0.020338402,0.039899948,2.966392094,1.048943229,0.045085695,0.333109564,3.247682143,0.13877792,0.073257159,0
409.0909091,11707.07071,0.352098757,0.179485627,0.021606677,0.041619186,2.966071101,1.050282133,0.045891418,0.339845238,3.241658635,0.136210003,0.075517381,0
412.1212121,11707.07071,0.348344775,0.169300724,0.022872682,0.043076297,2.964787343,1.052580835,0.046679499,0.344383846,3.235834778,0.133324539,0.077777827,0
415.1515152,11707.07071,0.342541383,0.161030928,0.024149015,0.044326958,2.962652734,1.055738585,0.047459123,0.347178057,3.230166357,0.130207361,0.080047535,0
418.1818182,11707.07071,0.336811911,0.152451193,0.0254841,0.045596872,2.960427471,1.059023131,0.048224762,0.350073769,3.224635111,0.127189807,0.082340448,0
421.2121212,11707.07071,0.331181146,0.143615251,0.02688606,0.046905291,2.958085636,1.062474902,0.048998796,0.353042059,3.21923677,0.124262938,0.084660096,0
424.2424242,11707.07071,0.325641685,0.134564043,0.028355672,0.048250086,2.955621049,1.066093775,0.049772721,0.356134073,3.213974431,0.121433924,0.087002712,0
427.2727273,11707.07071,0.320183611,0.125336723,0.029896985,0.049636214,2.953024269,1.069890437,0.050546341,0.359389877,3.208858974,0.118711166,0.089364084,0
430.3030303,11707.07071,0.314812002,0.116023314,0.031515298,0.05107584,2.950290817,1.073870715,0.05132055,0.362860196,3.203895908,0.116107731,0.091741478,0
433.3333333,11707.07071,0.309531596,0.106683111,0.033217607,0.052579024,2.947405764,1.078042384,0.05208945,0.366607812,3.199102848,0.113638962,0.094120245,0
436.3636364,11707.07071,0.304360142,0.097487644,0.035011672,0.054169264,2.944344885,1.082437677,0.052861747,0.370681399,3.194471893,0.111310317,0.096516799,0
439.3939394,11707.07071,0.29928112,0.088504057,0.036902321,0.055851126,2.941101454,1.087055051,0.053630907,0.37517791,3.190031072,0.109141632,0.09890348,0
442.4242424,11707.07071,0.294304008,0.079880684,0.038897003,0.057643321,2.937646431,1.091926011,0.054390131,0.380185135,3.185785434,0.107143391,0.101283811,0
445.4545455,11707.07071,0.289485492,0.071768897,0.041012157,0.05958338,2.933994892,1.097016325,0.055150232,0.385795256,3.181735552,0.105328081,0.103648014,0
448.4848485,11707.07071,0.284779239,0.064263864,0.043246955,0.061666767,2.930081706,1.102408665,0.055903798,0.392070811,3.177899087,0.103710577,0.105992105,0
451.5151515,11707.07071,0.280257113,0.057500415,0.045617331,0.063934169,2.925922121,1.108075045,0.056650136,0.399063825,3.174255617,0.102275201,0.108318501,0
454.5454545,11707.07071,0.275917939,0.051511684,0.048128423,0.066393567,2.92150345,1.114030037,0.057389473,0.406769078,3.170800718,0.101020567,0.110620686,0
457.5757576,11707.07071,0.268380458,0.047307698,0.050901679,0.069105031,2.91710544,1.120041145,0.05812634,0.4141602,3.167258597,0.099638099,0.113000657,0
460.6060606,11707.07071,0.254898691,0.045220119,0.054075854,0.072102195,2.913027507,1.125861677,0.058869602,0.420127502,3.163403057,0.097862822,0.115547037,0
463.6363636,11707.07071,0.241761,0.043156422,0.057459687,0.075295326,2.908796358,1.131887202,0.059613191,0.426455216,3.1596681,0.096184875,0.118106769,0
466.6666667,11707.07071,0.229042132,0.041132225,0.061032076,0.078656623,2.904414315,1.138111681,0.060348331,0.433190977,3.15605168,0.09460306,0.120671138,0
469.6969697,11707.07071,0.216821301,0.039165583,0.064811682,0.082214623,2.899881828,1.144537994,0.061078824,0.440332419,3.152546612,0.09311115,0.123242226,0
472.7272727,11707.07071,0.205142224,0.037263453,0.068800928,0.085974405,2.895200555,1.151161342,0.061801856,0.447897918,3.149147938,0.091704667,0.125822043,0
475.7575758,11707.07071,0.1940672,0.035442444,0.07300586,0.089949541,2.890383129,1.157965865,0.062520725,0.455867783,3.145846673,0.09037802,0.128408854,0
478.7878788,11707.07071,0.183618143,0.033709909,0.077427916,0.094143463,2.885406616,1.164993036,0.063231166,0.46423669,3.142640275,0.089126972,0.131001234,0
481.8181818,11707.07071,0.173816325,0.032072165,0.082059653,0.098551223,2.880305907,1.172188182,0.063938789,0.472972768,3.139518525,0.08793856,0.133600401,0
484.8484848,11707.07071,0.164650548,0.030531603,0.086904412,0.103179907,2.87506678,1.179575996,0.064634647,0.482068603,3.136460927,0.08680141,0.136219754,0
487.8787879,11707.07071,0.156111859,0.029088336,0.09201296,0.108089492,2.869709913,1.187137663,0.065329438,0.491455397,3.13346306,0.085701466,0.138851776,0
490.9090909,11707.07071,0.148177516,0.027742725,0.097322051,0.113207828,2.864238021,1.194866728,0.066009988,0.501111143,3.130533378,0.084648392,0.141494426,0
493.9393939,11707.07071,0.140822331,0.026491578,0.102853747,0.118561293,2.858669133,1.202752718,0.066688328,0.510982086,3.127639851,0.083609249,0.14415889,0
496.969697,11707.07071,0.133912551,0.025319245,0.108684803,0.124259531,2.853485348,1.210359507,0.067384049,0.521305114,3.12478181,0.082607405,0.146849858,0
500,11707.07071,0.127354538,0.024213479,0.114869864,0.130389951,2.849252219,1.217186902,0.068125163,0.532358773,3.12194431,0.081643503,0.14957996,0
503.030303,11707.07071,0.121298543,0.023193081,0.121285313,0.136759123,2.844927945,1.224175156,0.068862221,0.543457167,3.11914307,0.080680825,0.152327461,0
506.0606061,11707.07071,0.11569317,0.022248742,0.127966544,0.143405416,2.840513788,1.231323974,0.069593337,0.554551852,3.116372752,0.079712672,0.155095501,0
509.0909091,11707.07071,0.112075217,0.021639132,0.133025986,0.148469827,2.836875024,1.237206087,0.070471381,0.56191528,3.1143589,0.078908704,0.157564504,0
512.1212121,11707.07071,0.112085478,0.021635556,0.134056085,0.149576566,2.835127952,1.239971414,0.071695537,0.561111939,3.11396904,0.078485381,0.159345669,0
515.1515152,11707.07071,0.112091536,0.02163295,0.135067005,0.150662104,2.833392951,1.242722462,0.072932426,0.560315505,3.113578828,0.078067267,0.161134674,0
518.1818182,11707.07071,0.112101002,0.02162963,0.13607591,0.151745443,2.831667342,1.245469061,0.07417993,0.559528724,3.113183265,0.077640403,0.16293875,0
521.2121212,11707.07071,0.11210827,0.021626,0.137076802,0.152819969,2.829945831,1.248213425,0.07544613,0.558745208,3.112792138,0.077222354,0.164748841,0
524.2424242,11707.07071,0.112118459,0.021622102,0.138072726,0.153889006,2.828241832,1.250936827,0.076713456,0.557961416,3.112382648,0.07679641,0.166579094,0
527.2727273,11707.07071,0.112123559,0.021618491,0.139101118,0.154994186,2.826551239,1.253646156,0.077999513,0.557168452,3.111989544,0.076376621,0.168409303,0
530.3030303,11707.07071,0.112126634,0.021614834,0.140099188,0.156061278,2.824863881,1.256356018,0.07929722,0.556388267,3.111585017,0.075958575,0.170255,0
533.3333333,11707.07071,0.112131877,0.021609545,0.141089167,0.157120079,2.823192834,1.259048811,0.080608385,0.555619996,3.111179149,0.075538378,0.172113419,0
536.3636364,11707.07071,0.112141734,0.021607685,0.142091862,0.158210712,2.821749455,1.261538956,0.081945818,0.554890127,3.110780936,0.075129407,0.173978565,0
539.3939394,11707.07071,0.112158833,0.021609576,0.143069514,0.159305106,2.820822607,1.263526148,0.083336909,0.554299536,3.110406828,0.074737099,0.17584823,0
542.4242424,11707.07071,0.112177484,0.021612942,0.144012579,0.16036464,2.819852695,1.265567177,0.084731072,0.553709653,3.11002596,0.074346984,0.177728512,0
545.4545455,11707.07071,0.112197979,0.021614945,0.144973839,0.161442607,2.818888734,1.267619144,0.086142704,0.553118784,3.109642794,0.073956083,0.179621432,0
548.4848485,11707.07071,0.112214524,0.021616324,0.145935177,0.162519999,2.817944238,1.269632661,0.087569102,0.552532807,3.109261772,0.073569361,0.181523986,0
551.5151515,11707.07071,0.112233939,0.021618568,0.146903069,0.163606647,2.816975263,1.271686002,0.089008749,0.551936151,3.108870025,0.073175613,0.183441728,0
554.5454545,11707.07071,0.112250689,0.021621486,0.14784735,0.164668522,2.816005093,1.273718257,0.090461291,0.551338438,3.108469808,0.072789174,0.185363494,0
557.5757576,11707.07071,0.112268066,0.021622451,0.148796856,0.165728291,2.815084474,1.275733861,0.091921175,0.550783992,3.108076187,0.07238958,0.187308245,0
560.6060606,11707.07071,0.112287442,0.021624036,0.149717417,0.166762488,2.81412055,1.277780249,0.093393255,0.550214928,3.107667588,0.071993687,0.189265961,0
563.6363636,11707.07071,0.111344756,0.021487399,0.151470938,0.168543032,2.812701009,1.280511643,0.094796193,0.550815978,3.106991938,0.071518567,0.191369873,0.938344285
566.6666667,11707.07071,0.104962577,0.0205679,0.158232881,0.174843314,2.808215941,1.287866998,0.095674602,0.55842307,3.104619369,0.070551388,0.194416244,0.937966273
569.6969697,11707.07071,0.099019611,0.019710719,0.165184865,0.181344123,2.803626327,1.295366839,0.096544802,0.566206806,3.102280187,0.069599899,0.197474747,0.93754738
572.7272727,11707.07071,0.093510727,0.018912371,0.172350456,0.188069466,2.798981487,1.302968281,0.097408252,0.574088869,3.099976472,0.068662974,0.200552409,0.937128887
575.7575758,11707.07071,0.088385243,0.018168127,0.179710198,0.194998114,2.794229413,1.310723566,0.098261998,0.582055981,3.09770538,0.067739683,0.203648658,0.936662123
578.7878788,11707.07071,0.083625367,0.017476207,0.187249877,0.202115917,2.789405502,1.31860098,0.099107758,0.590063014,3.095458503,0.066821435,0.206763377,0.936209412
581.8181818,11707.07071,0.079180776,0.016829392,0.195013972,0.209464565,2.784474673,1.326625189,0.099943504,0.598074902,3.093245822,0.065913122,0.209896786,0.935711918
584.8484848,11707.07071,0.075040287,0.016226081,0.20297656,0.217018717,2.779453092,1.334783355,0.100771747,0.606044594,3.091055623,0.065001112,0.213053261,0.935206122
587.8787879,11707.07071,0.071158056,0.015662367,0.211092695,0.224718758,2.77437593,1.343032598,0.10159176,0.613996589,3.088896636,0.064100161,0.21622428,0.934652006
590.9090909,11707.07071,0.067535735,0.015134137,0.219420054,0.232634565,2.769222556,1.351389592,0.102414785,0.621831321,3.086769622,0.063192751,0.21941353,0.934102209
593.9393939,11707.07071,0.064123671,0.014637484,0.227923115,0.240721148,2.763955556,1.359894777,0.103217674,0.62960003,3.084660228,0.062285692,0.222627166,0.933556605
596.969697,11707.07071,0.060914426,0.014169253,0.236622128,0.248998088,2.75861128,1.368519771,0.104016708,0.637240712,3.082582848,0.061377454,0.225858697,0.932995362
600,11707.07071,0.057893481,0.013728198,0.245479938,0.257426373,2.753175166,1.377271488,0.104798224,0.644735003,3.080533546,0.060467416,0.229104321,0.932433273
603.030303,11707.07071,0.054928684,0.013632564,0.249428853,0.260786079,2.749522391,1.383092358,0.106024752,0.645548678,3.081553154,0.061099453,0.223542838,0.932781774
606.0606061,11707.07071,0.054252163,0.013689755,0.249706113,0.260934075,2.747923985,1.386260252,0.107619446,0.64327301,3.084499857,0.062865693,0.212144963,0.931641548
609.0909091,11707.07071,0.053617703,0.013743488,0.250036037,0.26114584,2.746377814,1.389343694,0.109223351,0.641080171,3.087100357,0.064390328,0.202121522,0.930455269
612.1212121,11707.07071,0.05300283,0.013795337,0.250382643,0.261378011,2.744845703,1.392429844,0.110834802,0.638970301,3.089427979,0.065730548,0.193150796,0.929209755
615.1515152,11707.07071,0.052414053,0.013845216,0.250740667,0.261625326,2.743371594,1.395449321,0.112457317,0.636949304,3.091529783,0.066916538,0.185043259,0.927940437
618.1818182,11707.07071,0.051845545,0.013893342,0.25113716,0.261919886,2.741893571,1.398435911,0.114088024,0.634946161,3.093442537,0.067969865,0.177655429,0.926646084
621.2121212,11707.07071,0.051296224,0.013940263,0.25154528,0.262228465,2.740458505,1.401375615,0.115725473,0.633006497,3.095192907,0.068911881,0.170859818,0.925336622
624.2424242,11707.07071,0.050752015,0.013986818,0.251963922,0.262549957,2.73902249,1.404313905,0.117373407,0.631090857,3.096804676,0.069755877,0.16458607,0.923976686
627.2727273,11707.07071,0.050226485,0.0140317,0.252392528,0.262883073,2.737638155,1.407185285,0.119026769,0.629232163,3.098292462,0.070514725,0.158757314,0.922614313
630.3030303,11707.07071,0.049707573,0.014076835,0.252808977,0.263205225,2.7362691,1.41003803,0.120694855,0.627410332,3.099672035,0.071198982,0.153315732,0.921214897
633.3333333,11707.07071,0.049194568,0.014121444,0.253258277,0.263563547,2.734894819,1.412882795,0.122366234,0.625578248,3.100955067,0.071813546,0.148226505,0.919781534
636.3636364,11707.07071,0.048697843,0.014165804,0.25370068,0.263917715,2.733553399,1.415683452,0.124052336,0.623789873,3.102152374,0.072368444,0.143440188,0.918339727
639.3939394,11707.07071,0.048206489,0.014210833,0.254126943,0.264255208,2.732244991,1.418440391,0.12574865,0.622015493,3.103267713,0.072868256,0.138927623,0.916861764
642.4242424,11707.07071,0.047723686,0.01425543,0.254559937,0.264601582,2.73093464,1.421190043,0.127448927,0.620261345,3.104314759,0.073316625,0.13466887,0.915356542
645.4545455,11707.07071,0.047245501,0.014300089,0.255004597,0.264960543,2.729649032,1.423909401,0.129158421,0.618524431,3.105293896,0.073718997,0.130632113,0.91382122
648.4848485,11707.07071,0.046779924,0.014346159,0.255422981,0.265294762,2.728385026,1.426598851,0.130880904,0.616791524,3.106212624,0.074078413,0.126805268,0.912257453
651.5151515,11707.07071,0.046324806,0.014390991,0.255854642,0.265645006,2.727129899,1.429264645,0.13261208,0.61508672,3.107081677,0.0744009,0.123161641,0.910673909
654.5454545,11707.07071,0.045870961,0.014437347,0.256272057,0.265981209,2.72589657,1.431903469,0.134346295,0.613373808,3.107894174,0.074686857,0.119686516,0.909041315
657.5757576,11707.07071,0.045427517,0.014484163,0.256682017,0.266314398,2.724654561,1.434536276,0.136090777,0.611677902,3.108660406,0.07493954,0.116377931,0.907379121
660.6060606,11707.07071,0.044985935,0.014531455,0.257087745,0.266635782,2.723482637,1.437098614,0.137847456,0.609993749,3.109386037,0.075162661,0.113211126,0.905668522
663.6363636,11707.07071,0.044563826,0.014579453,0.257452899,0.266926962,2.722279564,1.439681126,0.139612327,0.608329047,3.110066127,0.075355691,0.110179926,0.90393596
666.6666667,11707.07071,0.044139492,0.014628864,0.257848623,0.267245865,2.72110581,1.442233987,0.141386575,0.606636566,3.110710892,0.075520051,0.107275397,0.902142901
669.6969697,11707.07071,0.04372111,0.014678469,0.258238352,0.267560469,2.719945253,1.444749513,0.14316481,0.604951148,3.111320003,0.075664516,0.104491875,0.90030182
672.7272727,11707.07071,0.043315068,0.014729174,0.258586192,0.267836476,2.718789758,1.447261309,0.144955839,0.603294616,3.111893553,0.07577816,0.101811127,0.898416239
675.7575758,11707.07071,0.042927418,0.014781518,0.258934596,0.268115735,2.71767652,1.449703342,0.146765992,0.6016172,3.112442758,0.075870165,0.09924189,0.896488171
678.7878788,11707.07071,0.042540282,0.014834343,0.259277147,0.268388084,2.716572657,1.452145094,0.148560911,0.599954572,3.112951301,0.075943421,0.096758836,0.894494841
681.8181818,11707.07071,0.042164246,0.014888513,0.259601009,0.268645843,2.715469652,1.454573643,0.150374964,0.598287961,3.113434966,0.075996693,0.094366185,0.892435342
684.8484848,11707.07071,0.041795193,0.014943735,0.259913202,0.268893022,2.71438299,1.456971502,0.152195087,0.596622819,3.113898904,0.076033989,0.092061852,0.890304331
687.8787879,11707.07071,0.041436858,0.014999796,0.260207248,0.269123565,2.713310783,1.45934945,0.154023509,0.594967527,3.114330641,0.076050964,0.08983657,0.888099553
