Temperature,Pressure,x_gr_[Grt],x_spss_[Grt],tot x_prp,Mg#_[Grt],Si_pfu_[Bt],xTi_[Bt],Mg#_[Bt],Si_pfu_[mu],x_cel_[mu],x_pa_[mu],x_ab_[Pl],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528.030303,8636.363636,0.118606962,0.032725465,0.121998184,0.140398085,2.774037076,0.074060234,0.509589025,3.046510122,0.034988727,0.229389398,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531.0606061,8636.363636,0.110376298,0.03064133,0.128553053,0.146309797,2.766893072,0.074633235,0.517880878,3.044902641,0.034353823,0.232705317,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534.0909091,8636.363636,0.107068559,0.029744467,0.131995994,0.149540308,2.762752187,0.075567581,0.521251626,3.044045749,0.033975876,0.235443165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537.1212121,8636.363636,0.10721526,0.029698006,0.132897678,0.150559312,2.761181797,0.07681004,0.520626765,3.043763633,0.033790266,0.237728417,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540.1515152,8636.363636,0.107363166,0.029651116,0.133761027,0.15153631,2.759607396,0.078062801,0.520012914,3.043479059,0.033605084,0.240025741,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543.1818182,8636.363636,0.107504172,0.029606195,0.13464481,0.152535573,2.758061802,0.079327568,0.519400678,3.043186396,0.033416936,0.242341385,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.2121212,8636.363636,0.107640032,0.029562325,0.135510371,0.153513324,2.75651906,0.080603203,0.518792231,3.04288915,0.033228417,0.244667904,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.2424242,8636.363636,0.10778087,0.02951574,0.136377608,0.154493081,2.754985796,0.081890296,0.518190669,3.042592182,0.033040959,0.247005566,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552.2727273,8636.363636,0.107899135,0.029471296,0.137268433,0.155496076,2.753474525,0.083190774,0.5175731,3.042292113,0.032854049,0.249353419,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555.3030303,8636.363636,0.108039744,0.029428556,0.138137512,0.156479422,2.751960128,0.084498822,0.516980782,3.041980938,0.032661398,0.251731121,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558.3333333,8636.363636,0.108161735,0.029386685,0.138976623,0.157425846,2.750460016,0.085819622,0.51638952,3.041667123,0.032469475,0.254117112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561.3636364,8636.363636,0.102345181,0.028404321,0.143373952,0.161266273,2.746251495,0.08676135,0.519901153,3.040715142,0.031975087,0.257502125,0.8215856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564.3939394,8636.363636,0.094804861,0.027112108,0.149178788,0.166272579,2.740866825,0.087547571,0.525056938,3.039555085,0.031383395,0.26128479,0.825517429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567.4242424,8636.363636,0.087808356,0.02586064,0.155124851,0.17143229,2.735270866,0.088318779,0.53038835,3.038426963,0.030806648,0.265106502,0.829519981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570.4545455,8636.363636,0.080332177,0.025169397,0.161085646,0.176553169,2.730002558,0.089124438,0.535164327,3.037446542,0.030214157,0.269215752,0.835523044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573.4848485,8636.363636,0.062859562,0.032425733,0.164838579,0.179142126,2.731023725,0.090635408,0.530869724,3.038801034,0.029737552,0.272386544,0.864650514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576.5151515,8636.363636,0.060727898,0.032904408,0.166153497,0.180281739,2.728370218,0.091930725,0.529578601,3.041475171,0.031040008,0.258701231,0.865150726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579.5454545,8636.363636,0.05877408,0.033290872,0.167480332,0.181442025,2.725721151,0.093229925,0.528390348,3.043795412,0.032166282,0.246841605,0.865435217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.5757576,8636.363636,0.056966412,0.033591758,0.168814297,0.18261422,2.723081997,0.094532782,0.527305283,3.045840561,0.03315265,0.236391619,0.865580626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.6060606,8636.363636,0.05525764,0.033818625,0.170155277,0.183792818,2.720440442,0.09583856,0.526316727,3.047667201,0.034028616,0.227027617,0.865620177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588.6363636,8636.363636,0.053666193,0.03399177,0.171502606,0.184983936,2.717810978,0.097149817,0.52539538,3.049314783,0.034809919,0.218556272,0.865587842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.6666667,8636.363636,0.052144766,0.034122259,0.172857271,0.186183099,2.715202323,0.098465791,0.524526768,3.050810132,0.035513643,0.210819786,0.86547573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.6969697,8636.363636,0.050710132,0.034213451,0.174216371,0.187390687,2.712602804,0.09978768,0.523715441,3.052177571,0.036148185,0.203702066,0.8653164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.7272727,8636.363636,0.048643982,0.033038615,0.175257048,0.187916355,2.711070187,0.101211517,0.521532532,3.053466157,0.036630152,0.197437031,0.866672108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.7575758,8636.363636,0.045675296,0.030284506,0.174891411,0.186527709,2.712209017,0.102939933,0.515598059,3.05510925,0.037048767,0.19081894,0.870540609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603.7878788,8636.363636,0.0448661,0.030940749,0.175009961,0.186641753,2.710776163,0.104457942,0.51302725,3.056708648,0.03772566,0.183274332,0.869916023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606.8181818,8636.363636,0.044032302,0.031605731,0.175146565,0.186772467,2.709343053,0.105984303,0.510537991,3.058192001,0.038340406,0.176302362,0.869185111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609.8484848,8636.363636,0.043262387,0.03226717,0.175287735,0.186917926,2.707902088,0.107516946,0.508136242,3.059573921,0.038899551,0.169816862,0.868436682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612.8787879,8636.363636,0.042533831,0.032954561,0.175442843,0.187089697,2.706485926,0.109058968,0.505777105,3.060864075,0.039406133,0.163793619,0.867630945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615.9090909,8636.363636,0.041830999,0.033635055,0.175602579,0.18726938,2.705053832,0.110607747,0.503503854,3.062073413,0.039868026,0.158153392,0.866794699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.9393939,8636.363636,0.041141185,0.034338089,0.175772931,0.187466639,2.703644407,0.112164916,0.501270673,3.063209765,0.040288257,0.152858929,0.865904602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621.969697,8636.363636,0.040482636,0.035049133,0.175947543,0.187675143,2.702235132,0.113730349,0.499102928,3.064280578,0.040671181,0.147871141,0.864984529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,8636.363636,0.03985811,0.035771186,0.17612546,0.187894937,2.700827578,0.115301352,0.496979421,3.065289525,0.041020955,0.143174414,0.864034302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628.030303,8636.363636,0.039250726,0.036504626,0.176306692,0.188123336,2.699430266,0.116881823,0.494903639,3.066244155,0.041342144,0.138713807,0.863050594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631.0606061,8636.363636,0.038647133,0.0372554,0.176492155,0.188360203,2.698035104,0.118469264,0.492877647,3.067147798,0.041630899,0.134498217,0.862014397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634.0909091,8636.363636,0.03807985,0.038031913,0.176681109,0.18861178,2.696654564,0.1200654,0.490881166,3.068004653,0.04189409,0.1304879,0.860948335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637.1212121,8636.363636,0.037520412,0.038819503,0.176872346,0.188869322,2.695283135,0.121669301,0.488923323,3.068817754,0.042136148,0.126670633,0.859840445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640.1515152,8636.363636,0.036977118,0.039614972,0.177061365,0.189128948,2.693907663,0.123279789,0.487017062,3.069590612,0.04235403,0.12303019,0.858693967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643.1818182,8636.363636,0.036460785,0.040424897,0.17724904,0.189394642,2.692541188,0.124899494,0.485145861,3.070325505,0.042552961,0.119559645,0.857508717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646.2121212,8636.363636,0.035963211,0.04125613,0.177438208,0.189669296,2.691178034,0.126523665,0.483307675,3.071025449,0.042730326,0.116238982,0.856279405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649.2424242,8636.363636,0.035475548,0.042097696,0.177624126,0.18994446,2.689819599,0.128156602,0.481506191,3.071692347,0.042890548,0.113059998,0.854999055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652.2727273,8636.363636,0.03500393,0.042969213,0.177812997,0.190231347,2.688472478,0.129797196,0.479729789,3.072328089,0.043035189,0.110011992,0.853664003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655.3030303,8636.363636,0.034555905,0.04387007,0.178002321,0.190528589,2.687141337,0.131445767,0.477973021,3.072934645,0.043165037,0.107081754,0.852274267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658.3333333,8636.363636,0.034128374,0.044763617,0.178183234,0.190819421,2.685795176,0.133099349,0.476270633,3.073513659,0.043280402,0.104265364,0.850832992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661.3636364,8636.363636,0.033696414,0.045649475,0.178355892,0.191099711,2.684449923,0.134758805,0.474610227,3.074066841,0.043380158,0.101565773,0.849319275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664.3939394,8636.363636,0.033282605,0.046612533,0.178541164,0.191411413,2.683132683,0.13642765,0.472944921,3.074595427,0.043467256,0.098955073,0.847725558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667.4242424,8636.363636,0.032899134,0.047556746,0.178713574,0.191711559,2.68180852,0.138101286,0.471325283,3.075100487,0.043543847,0.096436266,0.846066434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670.4545455,8636.363636,0.03252645,0.04853046,0.178885878,0.192019494,2.680487749,0.139781586,0.469734933,3.075583553,0.043607965,0.094008314,0.844317493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673.4848485,8636.363636,0.032164267,0.049506963,0.179051099,0.192322742,2.679173562,0.141468323,0.468172217,3.076045086,0.043664984,0.091659895,0.84247445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676.5151515,8636.363636,0.03181091,0.050547784,0.179225183,0.192649661,2.677879492,0.143162529,0.466613635,3.076486933,0.0437099,0.089396241,0.84051541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679.5454545,8636.363636,0.031482892,0.051558134,0.179382404,0.192957785,2.67656425,0.144859879,0.465108376,3.076909136,0.04374748,0.087192315,0.838453695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682.5757576,8636.363636,0.031183322,0.052603383,0.179540171,0.193278613,2.675276491,0.146565153,0.463615669,3.077313183,0.043775547,0.085059765,0.836257036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685.6060606,8636.363636,0.030906055,0.053655705,0.179691305,0.193598196,2.67398243,0.148274967,0.46215446,3.077699754,0.043794897,0.08299031,0.833917287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688.6363636,8636.363636,0.030634303,0.054722549,0.179837278,0.193916652,2.672690576,0.149990074,0.460720298,3.078069506,0.043807031,0.080981327,0.831408684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691.6666667,8636.363636,0.03039131,0.055800529,0.179977226,0.194236453,2.67140334,0.151710419,0.459312616,3.078422806,0.043813175,0.079023202,0.828712183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694.6969697,8636.363636,0.030167458,0.056882374,0.180108908,0.194552174,2.670114278,0.153434754,0.457934581,3.078761037,0.043810613,0.077121105,0.825796359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697.7272727,8636.363636,0.029961376,0.057977736,0.180234936,0.19486824,2.668832198,0.155164301,0.456580939,3.079084008,0.04380315,0.075263067,0.822623316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700.7575758,8636.363636,0.029784324,0.059111508,0.180362724,0.195199389,2.667560706,0.156899842,0.45523895,3.079392299,0.043791632,0.073449377,0.819147924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703.7878788,8636.363636,0.029647057,0.060248265,0.180482378,0.195530135,2.666289449,0.158638792,0.453926757,3.079686277,0.043776607,0.071672986,0.815314197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706.8181818,8636.363636,0.029532637,0.061384315,0.180592243,0.195855057,2.665017985,0.160381795,0.452643812,3.079966903,0.043754998,0.069932407,0.811039241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709.8484848,8636.363636,0.032753708,0.059262385,0.183139429,0.198719751,2.663248166,0.161780891,0.457326057,0,0,0,0.798297032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712.8787879,8636.363636,0.032195164,0.055752941,0.186987012,0.202008607,2.663700633,0.163309887,0.461481855,0,0,0,0.79712499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715.9090909,8636.363636,0.031616273,0.052390587,0.190923527,0.205389377,2.664049259,0.164826339,0.465756606,0,0,0,0.795924766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718.9393939,8636.363636,0.031078308,0.049199661,0.194942236,0.208871208,2.664281608,0.166329997,0.470125395,0,0,0,0.794724851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721.969697,8636.363636,0.030558643,0.046165958,0.199044379,0.212448972,2.664396641,0.16781447,0.474584151,0,0,0,0.793499399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,8636.363636,0.030057946,0.04299875,0.203107297,0.215899559,2.663922748,0.16904433,0.478608855,0,0,0,0.792331955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,8717.171717,0.319529177,0.293231327,0.021626966,0.050426154,2.938756927,0.050463752,0.356871299,3.141419914,0.081240987,0.123420225,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428.030303,8717.171717,0.315533944,0.284995508,0.022785802,0.051762337,2.936103004,0.051221204,0.359144366,3.137216475,0.078878264,0.126575822,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431.0606061,8717.171717,0.310979803,0.277071612,0.02398404,0.05303039,2.932914418,0.051961741,0.360895583,3.133116493,0.076532293,0.129746344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434.0909091,8717.171717,0.306449769,0.268817474,0.025232999,0.054301315,2.929594873,0.052699722,0.362621428,3.1291094,0.074243664,0.132937302,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437.1212121,8717.171717,0.302001504,0.260156482,0.026535275,0.055581485,2.926188618,0.053436424,0.364335034,3.125191095,0.0720142,0.136147939,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
