Temperature,Pressure,Si_pfu_[Bt],xTi_[Bt],Mg#_[Bt],x_ab_[Pl],x_tts_[Amp],Na_M4_[Amp],Ed_[Amp],Ts_[Amp],Al_pfu_[Cpx],Mg#_[Cpx],Ca_[Cpx],xjd_tot_[Cpx]
701.5151515,4828.282828,2.894167276,0.155266415,0.543954157,0.451175807,0.049892345,0.033288124,0.507979878,1.123000889,0,0,0,0
703.5353535,4828.282828,2.894218279,0.155967565,0.544306531,0.446663546,0.050404406,0.032759431,0.510971215,1.125310994,0,0,0,0
705.5555556,4828.282828,2.894281048,0.156666066,0.544616179,0.441963501,0.050916108,0.03223518,0.513970639,1.127684194,0,0,0,0
707.5757576,4828.282828,2.894301572,0.157365404,0.544999722,0.43720053,0.051435208,0.031706476,0.516948641,1.130070557,0,0,0,0
709.5959596,4828.282828,2.894337065,0.158059422,0.545331797,0.432316409,0.051951637,0.031170054,0.519875123,1.132511612,0,0,0,0
711.6161616,4828.282828,2.89433312,0.15875014,0.545715692,0.427341627,0.052471058,0.030645522,0.522804915,1.134873837,0,0,0,0
713.6363636,4828.282828,2.894341454,0.159445334,0.546094564,0.422255549,0.05298987,0.030111523,0.525673828,1.137299361,0,0,0,0
715.6565657,4828.282828,2.894306586,0.160135303,0.546504013,0.417156411,0.053510122,0.029572825,0.528477298,1.139685372,0,0,0,0
717.6767677,4828.282828,2.894294348,0.16082293,0.546911366,0.411882745,0.054031637,0.029047767,0.531310597,1.142096358,0,0,0,0
719.6969697,4828.282828,2.894264569,0.16151101,0.54734092,0.40656982,0.054552017,0.028517012,0.534067379,1.144484873,0,0,0,0
721.7171717,4828.282828,2.894196755,0.162187444,0.547715093,0.40119854,0.055069734,0.027989213,0.536765193,1.146807378,0,0,0,0
723.7373737,4828.282828,2.894149165,0.162868657,0.548155595,0.395751496,0.055588555,0.02746728,0.53944643,1.149127517,0,0,0,0
725.7575758,4828.282828,2.894075403,0.163547521,0.548582339,0.390268883,0.056104594,0.026943086,0.542047934,1.151405415,0,0,0,0
727.7777778,4828.282828,2.89403809,0.164223396,0.549008066,0.384731547,0.056622594,0.026432013,0.544672507,1.153694257,0,0,0,0
729.7979798,4828.282828,2.893921519,0.164896242,0.549491166,0.379209456,0.057135971,0.02591058,0.547153133,1.155889239,0,0,0,0
731.8181818,4828.282828,2.893840983,0.165567138,0.549949163,0.373625981,0.057648188,0.025401499,0.549629355,1.158056273,0,0,0,0
733.8383838,4828.282828,2.893735933,0.166237054,0.55043889,0.368044284,0.058159856,0.024899641,0.552072933,1.160167577,0,0,0,0
735.8585859,4828.282828,2.893647141,0.166904176,0.550928316,0.36242596,0.058667649,0.024399015,0.554444908,1.162246676,0,0,0,0
737.8787879,4828.282828,2.893370471,0.167629681,0.552226341,0.356676773,0.059153081,0.023906342,0.556806674,1.164704761,0.022308421,0.608203326,0.917916459,0.022308421
739.8989899,4828.282828,2.892693892,0.168504734,0.555443614,0.350658904,0.059586921,0.023427099,0.559220362,1.168188229,0.022216711,0.611153823,0.91863513,0.022216711
741.9191919,4828.282828,2.892024944,0.169378427,0.558663025,0.344833409,0.060023571,0.02296484,0.561649024,1.17162225,0.022127679,0.61409652,0.919336756,0.022127679
743.9393939,4828.282828,2.891370605,0.170252524,0.561879818,0.339146478,0.060462982,0.022517354,0.56408714,1.175026716,0.022040993,0.617031576,0.920025046,0.022040993
745.959596,4828.282828,2.890682299,0.171117972,0.565053427,0.333647022,0.060905015,0.022083474,0.566516285,1.178330787,0.021954132,0.619930295,0.920686362,0.021954132
747.979798,4828.282828,2.890048244,0.171991429,0.568246697,0.328330162,0.061350536,0.021662022,0.568964498,1.181649863,0.021868539,0.622812735,0.921337054,0.021868539
750,4828.282828,2.889413335,0.17285707,0.571419412,0.323151724,0.061800128,0.0212537,0.571428277,1.18493962,0.021785136,0.625672658,0.921971601,0.021785136
550,4909.090909,2.893022917,0.073589422,0.538083897,0.59435102,0.017973518,0.052454688,0.499528788,1.232251746,0,0,0,0
552.020202,4909.090909,2.892780922,0.074115218,0.537821897,0.591348378,0.018055757,0.051967319,0.498960216,1.228370764,0,0,0,0
554.040404,4909.090909,2.892550394,0.074637744,0.537577087,0.588413167,0.018138076,0.051495216,0.498426679,1.224561651,0,0,0,0
556.0606061,4909.090909,2.891679076,0.075262478,0.537377174,0.584404184,0.018317935,0.051077683,0.499531229,1.22584346,0.022051648,0.600459685,0.883534765,0.022051648
558.0808081,4909.090909,2.889808103,0.07604406,0.537151594,0.578807591,0.018641741,0.05071564,0.502969794,1.234539723,0.021894721,0.599491775,0.882708095,0.021894721
560.1010101,4909.090909,2.888106998,0.076842945,0.53692657,0.573813138,0.018961783,0.050400043,0.505959309,1.241797412,0.021756347,0.598585023,0.881916107,0.021756347
562.1212121,4909.090909,2.887976865,0.077722434,0.536861435,0.573262245,0.019255655,0.050301977,0.506206704,1.239973959,0.021770862,0.598019135,0.881700795,0.021770862
564.1414141,4909.090909,2.887863545,0.078613031,0.536800821,0.572672268,0.019553637,0.050220865,0.506447595,1.238083946,0.021782566,0.597512162,0.881464567,0.021782566
566.1616162,4909.090909,2.887742097,0.079510361,0.536734417,0.572101106,0.01985454,0.050130221,0.506696638,1.236246947,0.021796053,0.596998672,0.881250096,0.021796053
568.1818182,4909.090909,2.88762548,0.080413128,0.536673942,0.571529047,0.020158934,0.050042298,0.506955531,1.234436938,0.021808134,0.596485669,0.881031485,0.021808134
570.2020202,4909.090909,2.887507606,0.081321394,0.536610192,0.570959454,0.020466514,0.049954725,0.507224064,1.232652046,0.02181994,0.595989054,0.880816824,0.02181994
572.2222222,4909.090909,2.887396346,0.082236278,0.536552386,0.570390074,0.020777782,0.049871212,0.507501183,1.230897971,0.021831866,0.595488476,0.880607632,0.021831866
574.2424242,4909.090909,2.887274854,0.083156633,0.536497794,0.569825719,0.021091982,0.049779072,0.50777691,1.22914932,0.021841623,0.594981316,0.880390063,0.021841623
576.2626263,4909.090909,2.887176556,0.084084153,0.536444931,0.569267395,0.021410718,0.049690907,0.508086048,1.227505645,0.02185279,0.594518737,0.880184408,0.02185279
578.2828283,4909.090909,2.887058481,0.085016874,0.536391719,0.568711324,0.021732404,0.0496019,0.508385538,1.225833203,0.021863154,0.594019201,0.879985231,0.021863154
580.3030303,4909.090909,2.886949335,0.085955877,0.536342475,0.568156517,0.022057685,0.049512835,0.508698376,1.224204468,0.021873668,0.593533631,0.87978262,0.021873668
582.3232323,4909.090909,2.886857272,0.08690107,0.536300802,0.567602165,0.022386725,0.049423607,0.509027583,1.222632141,0.021882698,0.593047464,0.879580947,0.021882698
584.3434343,4909.090909,2.886735305,0.087851305,0.536253147,0.567060669,0.022719057,0.049331851,0.509353201,1.221054567,0.02189001,0.592584107,0.879401363,0.02189001
586.3636364,4909.090909,2.886631903,0.088809751,0.536207031,0.566509184,0.023054967,0.049242647,0.50968803,1.219500515,0.021900649,0.5921048,0.87918276,0.021900649
588.3838384,4909.090909,2.886541669,0.089773633,0.536162968,0.565956813,0.023394396,0.049156204,0.510040582,1.217995338,0.021909701,0.591653005,0.87900234,0.021909701
590.4040404,4909.090909,2.88644223,0.090742784,0.536123904,0.565415227,0.023737624,0.049066039,0.510396277,1.216518845,0.021917455,0.591193457,0.878813302,0.021917455
592.4242424,4909.090909,2.88634097,0.091718386,0.53608024,0.564873958,0.024084233,0.048974978,0.510759588,1.21506051,0.021925132,0.590739381,0.878629213,0.021925132
594.4444444,4909.090909,2.886255687,0.092700273,0.536052304,0.564333995,0.024435386,0.048884563,0.511141324,1.213665019,0.02193189,0.590290622,0.878439158,0.02193189
596.4646465,4909.090909,2.886159166,0.093687995,0.536016077,0.563800325,0.02478955,0.048791856,0.5115235,1.212277095,0.021939759,0.589841277,0.878268003,0.021939759
598.4848485,4909.090909,2.886066233,0.094679664,0.535985839,0.563268984,0.025147673,0.048700221,0.511916291,1.210927601,0.021945954,0.589401768,0.878092233,0.021945954
600.5050505,4909.090909,2.885986037,0.095681755,0.535962809,0.562729812,0.025510064,0.048610421,0.51231668,1.209595242,0.021952413,0.588948484,0.877913547,0.021952413
602.5252525,4909.090909,2.885896369,0.096687432,0.535932207,0.562199429,0.025875495,0.048518242,0.51272253,1.208288628,0.021958563,0.588519099,0.877741816,0.021958563
604.5454545,4909.090909,2.885810293,0.097698918,0.53590403,0.561670227,0.026244748,0.048425787,0.513137278,1.207012825,0.021963925,0.588095013,0.877572609,0.021963925
606.5656566,4909.090909,2.885726351,0.098716785,0.535880826,0.56113908,0.026617819,0.048336228,0.513558766,1.20575128,0.021970613,0.587653186,0.877418176,0.021970613
608.5858586,4909.090909,2.88564464,0.099740207,0.535861608,0.560616018,0.026995455,0.048241644,0.5139929,1.204548898,0.02197418,0.587243116,0.877239235,0.02197418
610.6060606,4909.090909,2.885568565,0.100769854,0.535842137,0.560091323,0.027376468,0.048148942,0.514435497,1.203367619,0.021978986,0.586827592,0.877081164,0.021978986
612.6262626,4909.090909,2.88549287,0.101805378,0.535830386,0.559568059,0.027761857,0.0480565,0.514885864,1.202212412,0.02198235,0.586397161,0.876926452,0.02198235
614.6464646,4909.090909,2.885409326,0.102845784,0.535805526,0.559049662,0.028150002,0.047961469,0.515337158,1.201069212,0.021986812,0.586010003,0.876763818,0.021986812
616.6666667,4909.090909,2.885331385,0.103891808,0.535772247,0.558546593,0.028535136,0.047855964,0.515775015,1.199925581,0.021985844,0.585631674,0.876629634,0.021985844
618.6868687,4909.090909,2.885268507,0.104947563,0.535785412,0.558008436,0.028939865,0.047774573,0.516271713,1.198884793,0.021992128,0.585201793,0.876475575,0.021992128
620.7070707,4909.090909,2.885194561,0.106006817,0.535773153,0.557492313,0.02934041,0.047679469,0.516747751,1.197826789,0.021996209,0.58480009,0.876304229,0.021996209
622.7272727,4909.090909,2.885111604,0.107068463,0.535761168,0.556989624,0.029744495,0.047579047,0.517230135,1.196810224,0.021998774,0.584384767,0.876160482,0.021998774
624.7474747,4909.090909,2.885060918,0.108141354,0.535764112,0.556469136,0.030153591,0.047485846,0.517730121,1.195826402,0.022002832,0.584018561,0.876021538,0.022002832
626.7676768,4909.090909,2.884991838,0.109217608,0.535757904,0.555954508,0.0305667,0.04739215,0.518230682,1.194846984,0.022003298,0.583631363,0.875875479,0.022003298
628.7878788,4909.090909,2.884931221,0.110299489,0.535753929,0.555443187,0.030983232,0.047295913,0.518740828,1.193909458,0.022004385,0.583249402,0.875733196,0.022004385
630.8080808,4909.090909,2.884862424,0.111387405,0.535752378,0.55493261,0.031404157,0.047200256,0.51925193,1.192974334,0.022006184,0.58287323,0.875597874,0.022006184
632.8282828,4909.090909,2.884806896,0.112480026,0.535755413,0.554423556,0.031829153,0.047103923,0.519779483,1.192095858,0.022007129,0.582503562,0.875462928,0.022007129
634.8484848,4909.090909,2.884742214,0.11358036,0.535762767,0.55391923,0.032258678,0.04700492,0.52030625,1.191225955,0.02200864,0.582129762,0.875336164,0.02200864
636.8686869,4909.090909,2.884685283,0.114685818,0.535752249,0.553408413,0.032690477,0.046909263,0.520839054,1.190365168,0.022008043,0.581787003,0.875206899,0.022008043
638.8888889,4909.090909,2.884629915,0.115793985,0.535771402,0.552920338,0.033128402,0.046802701,0.521391843,1.189609932,0.022009873,0.581421942,0.875089343,0.022009873
640.9090909,4909.090909,2.884587819,0.116913266,0.535782265,0.552401236,0.033570429,0.046711206,0.521945498,1.188802962,0.022007575,0.581048267,0.874953821,0.022007575
642.9292929,4909.090909,2.884524198,0.118033245,0.535792544,0.551900259,0.034016307,0.046612982,0.522499969,1.188024455,0.02200757,0.580700589,0.874836371,0.02200757
644.9494949,4909.090909,2.884461738,0.119159344,0.535794608,0.551389412,0.034465889,0.046520631,0.523061103,1.187239936,0.0220059,0.580345269,0.874709447,0.0220059
646.969697,4909.090909,2.884425582,0.120292758,0.535821652,0.55089748,0.034920545,0.046414109,0.523640369,1.186581781,0.022005453,0.579993961,0.874592237,0.022005453
648.989899,4909.090909,2.884374312,0.121431901,0.535840341,0.550393394,0.035379569,0.046316849,0.524217312,1.185875396,0.022004815,0.579669681,0.874483513,0.022004815
651.010101,4909.090909,2.884342641,0.122575077,0.535857343,0.549899106,0.035841551,0.046213108,0.524814935,1.185260769,0.022003574,0.579316603,0.874374888,0.022003574
653.030303,4909.090909,2.884302323,0.123726078,0.535876129,0.549391793,0.036308694,0.04611713,0.525408635,1.184605117,0.022004585,0.578980139,0.874258981,0.022004585
655.0505051,4909.090909,2.884235252,0.124876738,0.535896062,0.548903999,0.036779968,0.046012935,0.525998816,1.183970057,0.021998665,0.578651624,0.8741547,0.021998665
657.0707071,4909.090909,2.884202221,0.126036731,0.535923554,0.548405993,0.03725588,0.045911825,0.526612909,1.183400451,0.021995949,0.578319502,0.874045126,0.021995949
659.0909091,4909.090909,2.884167762,0.127202134,0.535963282,0.547909341,0.03773744,0.045810772,0.527234227,1.182855378,0.021993456,0.577997745,0.873942642,0.021993456
661.1111111,4909.090909,2.884126814,0.128371426,0.53597248,0.547413374,0.038219616,0.045708328,0.527852025,1.182301387,0.021989444,0.577630794,0.87382868,0.021989444
663.1313131,4909.090909,2.88408313,0.129546205,0.536009011,0.546923601,0.038709369,0.045605228,0.528481168,1.18178957,0.021987571,0.577344395,0.873748486,0.021987571
665.1515152,4909.090909,2.884051199,0.130726259,0.536036997,0.5464278,0.039202226,0.045503476,0.529120082,1.181302686,0.021983753,0.577042592,0.873647123,0.021983753
667.1717172,4909.090909,2.884015771,0.131912198,0.536068041,0.545936156,0.039699698,0.045399421,0.529763994,1.180838061,0.021980167,0.57673216,0.873553726,0.021980167
669.1919192,4909.090909,2.883989705,0.133101088,0.536100093,0.545444598,0.040201362,0.045296791,0.530422601,1.180416532,0.021977066,0.576436099,0.873473723,0.021977066
671.2121212,4909.090909,2.883951811,0.134297201,0.536135526,0.54495597,0.040707832,0.045190652,0.531077836,1.179993892,0.021972287,0.576125254,0.873374087,0.021972287
673.2323232,4909.090909,2.883917949,0.135497056,0.53617464,0.544465458,0.041219115,0.045086565,0.531743636,1.179596859,0.021967539,0.575826922,0.873285032,0.021967539
675.2525253,4909.090909,2.883890552,0.136701954,0.536212523,0.54397702,0.041734399,0.044981251,0.532421008,1.179238715,0.021963107,0.575533904,0.873202664,0.021963107
677.2727273,4909.090909,2.883860777,0.137911126,0.536253994,0.543488263,0.042254626,0.044876433,0.533105322,1.178897091,0.021958697,0.575241078,0.873119248,0.021958697
679.2929293,4909.090909,2.883838486,0.139124705,0.536296736,0.543001737,0.042779049,0.044769975,0.533802003,1.178598541,0.02195349,0.574948672,0.873036219,0.02195349
681.3131313,4909.090909,2.883808398,0.140344908,0.536341938,0.542517559,0.043308459,0.044661333,0.534499917,1.178306357,0.021948281,0.574662745,0.872956759,0.021948281
683.3333333,4909.090909,2.883795796,0.141567851,0.536392707,0.542029028,0.043842864,0.044556868,0.535222544,1.178070692,0.021944008,0.574392209,0.872886074,0.021944008
685.3535354,4909.090909,2.886418484,0.142787402,0.53626239,0.535790551,0.044238755,0.043381723,0.530259001,1.163680398,0.022101504,0.576242497,0.876725535,0.022101504
687.3737374,4909.090909,2.88997686,0.14395791,0.535952141,0.524789893,0.044544878,0.041562938,0.522548332,1.143486619,0.022312469,0.579237708,0.882438429,0.022312469
689.3939394,4909.090909,2.891588706,0.145579772,0.535851179,0.515683656,0.045328678,0.040324031,0.519148931,1.135957549,0,0,0,0
691.4141414,4909.090909,2.891410271,0.147806657,0.536266638,0.509977843,0.046729823,0.039814223,0.520551509,1.141729767,0,0,0,0
693.4343434,4909.090909,2.891192547,0.150027978,0.536729939,0.503575759,0.048146268,0.039214106,0.521895537,1.147808861,0,0,0,0
695.4545455,4909.090909,2.891264869,0.151985243,0.537639033,0.494140383,0.049304423,0.038253227,0.521693347,1.150454391,0,0,0,0
697.4747475,4909.090909,2.89230444,0.153137152,0.540099059,0.477012014,0.049565398,0.036349999,0.516769894,1.141854422,0,0,0,0
699.4949495,4909.090909,2.893151225,0.154266929,0.542573359,0.459541044,0.049798116,0.03452496,0.511876798,1.133802743,0,0,0,0
701.5151515,4909.090909,2.893441985,0.155126037,0.543734261,0.449886807,0.050190282,0.033500335,0.511752946,1.132148668,0,0,0,0
703.5353535,4909.090909,2.89348623,0.155828496,0.544069068,0.445237988,0.050701866,0.032964541,0.514747832,1.134509796,0,0,0,0
705.5555556,4909.090909,2.893550763,0.156526757,0.544423985,0.44044857,0.05121601,0.032430603,0.517739034,1.136900767,0,0,0,0
707.5757576,4909.090909,2.893540017,0.157219193,0.54473904,0.435597002,0.051728707,0.031892935,0.520668729,1.13924352,0,0,0,0
709.5959596,4909.090909,2.89351842,0.15790817,0.545094566,0.430659152,0.052244865,0.03134074,0.523539939,1.141662231,0,0,0,0
711.6161616,4909.090909,2.893541991,0.158602784,0.545496167,0.425580009,0.052764535,0.03080354,0.526457632,1.144113766,0,0,0,0
713.6363636,4909.090909,2.893509048,0.159290336,0.545840927,0.420416655,0.053281529,0.030262147,0.529302692,1.146533625,0,0,0,0
715.6565657,4909.090909,2.893499288,0.159977677,0.546240652,0.415204631,0.053797766,0.029710663,0.532060266,1.148939307,0,0,0,0
717.6767677,4909.090909,2.893424614,0.160660399,0.546634938,0.40988319,0.054316894,0.029178158,0.534835407,1.15127233,0,0,0,0
719.6969697,4909.090909,2.893363819,0.161336937,0.547044407,0.404475157,0.054834786,0.028642158,0.5375722,1.153634066,0,0,0,0
721.7171717,4909.090909,2.893310445,0.162024772,0.547479029,0.399021319,0.055351639,0.028103973,0.540239248,1.155985122,0,0,0,0
723.7373737,4909.090909,2.893248819,0.162698181,0.547854934,0.393483726,0.055863225,0.027574962,0.5428573,1.158247346,0,0,0,0
725.7575758,4909.090909,2.893198002,0.163376941,0.548313424,0.387958028,0.056380426,0.027042238,0.545447062,1.160579287,0,0,0,0
727.7777778,4909.090909,2.893115584,0.164053247,0.548781248,0.382374102,0.056891205,0.026519238,0.547971647,1.162780143,0,0,0,0
729.7979798,4909.090909,2.89301119,0.164720928,0.549215735,0.376784574,0.057404478,0.025997226,0.550465716,1.164997507,0,0,0,0
731.8181818,4909.090909,2.892900987,0.165392216,0.549688494,0.371131176,0.057912307,0.025477287,0.552867664,1.167117812,0,0,0,0
733.8383838,4909.090909,2.892803251,0.166055612,0.550159377,0.36550304,0.058421001,0.024973677,0.555293011,1.169208586,0,0,0,0
735.8585859,4909.090909,2.892677594,0.166722043,0.550649698,0.359874245,0.058925062,0.024466747,0.557611777,1.171233314,0,0,0,0
737.8787879,4909.090909,2.892567262,0.167385094,0.551172912,0.35426823,0.059426247,0.023963904,0.55987041,1.173210558,0,0,0,0
739.8989899,4909.090909,2.892459659,0.168051805,0.551676059,0.348642895,0.059925328,0.02347484,0.562121359,1.175121162,0,0,0,0
741.9191919,4909.090909,2.891984374,0.168824251,0.553826147,0.342756276,0.060386174,0.023002251,0.564479786,1.177979537,0.022508631,0.610245637,0.919615012,0.022508631
743.9393939,4909.090909,2.891283544,0.169688644,0.557031527,0.336991031,0.060815593,0.022539576,0.566811682,1.181336152,0.022410604,0.613165751,0.920292286,0.022410604
745.959596,4909.090909,2.890584124,0.170549447,0.560227711,0.331356471,0.061249432,0.022095828,0.56918532,1.18465826,0.022314837,0.616094373,0.920971908,0.022314837
747.979798,4909.090909,2.889918445,0.171414931,0.563432543,0.325927565,0.061687632,0.021667342,0.571595674,1.187991058,0.022221026,0.618986355,0.921619548,0.022221026
750,4909.090909,2.889246793,0.172278256,0.566612298,0.320657113,0.062126582,0.021247436,0.5739667,1.19124447,0.022130475,0.621869553,0.922258179,0.022130475
550,4989.89899,2.893274142,0.073715785,0.538328384,0.599142159,0.018109154,0.053465672,0.502468649,1.236659917,0,0,0,0
552.020202,4989.89899,2.893035568,0.074241199,0.538082049,0.596048801,0.018193882,0.052954264,0.501887046,1.232775591,0,0,0,0
554.040404,4989.89899,2.892805998,0.074762896,0.537846997,0.592978153,0.0182776,0.052461985,0.501321453,1.228900178,0,0,0,0
556.0606061,4989.89899,2.892573058,0.075288044,0.537606972,0.590003169,0.018360253,0.051982068,0.500786003,1.225087996,0,0,0,0
558.0808081,4989.89899,2.891015237,0.076024203,0.537390618,0.584811384,0.018641459,0.051581203,0.503493066,1.231506154,0.022491561,0.599704787,0.882568999,0.022491561
560.1010101,4989.89899,2.889152815,0.07680841,0.537176436,0.579190676,0.018966135,0.051206695,0.506834604,1.23998008,0.022330594,0.598736047,0.881731738,0.022330594
562.1212121,4989.89899,2.88748821,0.077608761,0.536930022,0.574285348,0.01928419,0.050871069,0.509702604,1.246955128,0.022192806,0.597817523,0.880998911,0.022192806
564.1414141,4989.89899,2.8873512,0.078497162,0.536873133,0.573703153,0.019582758,0.050777938,0.509918666,1.245026081,0.022204971,0.597285014,0.880775103,0.022204971
566.1616162,4989.89899,2.887240708,0.079390944,0.536804501,0.573112842,0.019883774,0.050690153,0.510156658,1.243148024,0.022216108,0.596782242,0.880548397,0.022216108
568.1818182,4989.89899,2.887110938,0.080288892,0.536754113,0.572539161,0.020188898,0.050597891,0.510397223,1.241306999,0.022230338,0.596214893,0.880326364,0.022230338
570.2020202,4989.89899,2.887015113,0.081198625,0.536679287,0.571947412,0.020496047,0.050509156,0.51065128,1.239482733,0.022238244,0.595767638,0.880118156,0.022238244
572.2222222,4989.89899,2.886895466,0.082111131,0.536618779,0.57137394,0.020807372,0.050416799,0.510908451,1.237687589,0.022249582,0.595288983,0.879919033,0.022249582
574.2424242,4989.89899,2.886776676,0.083029297,0.536545981,0.570800866,0.021121127,0.050324771,0.511170759,1.235908769,0.022258465,0.594757425,0.87969882,0.022258465
576.2626263,4989.89899,2.886677336,0.083954735,0.536513288,0.570230124,0.021440844,0.050233495,0.511459494,1.234212372,0.022269142,0.594286791,0.879497695,0.022269142
578.2828283,4989.89899,2.886568185,0.084885498,0.536456651,0.569657344,0.021762512,0.050144524,0.511744852,1.232498937,0.022277931,0.593801871,0.879290522,0.022277931
580.3030303,4989.89899,2.886464161,0.085822502,0.536404351,0.56909378,0.022087638,0.050051926,0.512042168,1.230840444,0.022287774,0.593323663,0.879099181,0.022287774
582.3232323,4989.89899,2.886386141,0.086769472,0.53637639,0.568512364,0.022417929,0.049967214,0.512357942,1.229207297,0.022295696,0.592773414,0.878892187,0.022295696
584.3434343,4989.89899,2.886255062,0.087714586,0.536306801,0.567973006,0.02274875,0.049866209,0.512661,1.227597775,0.022304554,0.592368899,0.878707607,0.022304554
586.3636364,4989.89899,2.886157967,0.088669973,0.536267029,0.567412309,0.02308519,0.049775535,0.512986171,1.226022936,0.022312124,0.591907349,0.878514719,0.022312124
588.3838384,4989.89899,2.886056139,0.089628492,0.536221013,0.566868512,0.023425207,0.049674715,0.513328536,1.224539994,0.022319447,0.591413255,0.878337603,0.022319447
590.4040404,4989.89899,2.885953953,0.090597613,0.536187649,0.56630436,0.023768587,0.049591152,0.513655632,1.22294679,0.022327791,0.590978402,0.878149461,0.022327791
592.4242424,4989.89899,2.885866231,0.09157056,0.536152672,0.56575677,0.024115521,0.049496653,0.514009946,1.221484803,0.022335099,0.590535988,0.877968286,0.022335099
594.4444444,4989.89899,2.885771036,0.092552806,0.536108684,0.565191477,0.024465974,0.049410197,0.514354387,1.219963368,0.022339096,0.590076704,0.877764723,0.022339096
596.4646465,4989.89899,2.885682998,0.093536556,0.536078938,0.564660926,0.02482024,0.049308569,0.514729456,1.218591488,0.022347952,0.589626322,0.87760881,0.022347952
598.4848485,4989.89899,2.885594277,0.094527294,0.536042555,0.56411734,0.025177893,0.049214748,0.515104668,1.217196144,0.022352786,0.589179886,0.877425677,0.022352786
600.5050505,4989.89899,2.885491951,0.095523337,0.536015448,0.563578685,0.025540111,0.049120654,0.515480722,1.215805885,0.022359096,0.588748016,0.877263966,0.022359096
602.5252525,4989.89899,2.885421566,0.096528026,0.535983325,0.563035197,0.025905127,0.04902597,0.515876927,1.214484219,0.022362968,0.588288109,0.87707709,0.022362968
604.5454545,4989.89899,2.885336842,0.097536985,0.535955899,0.562490364,0.026274547,0.048935134,0.516273518,1.213151349,0.022365782,0.587856622,0.876899119,0.022365782
606.5656566,4989.89899,2.885257545,0.098552474,0.535931715,0.561967067,0.026647327,0.048832328,0.516684594,1.211907252,0.022373015,0.587448595,0.876760006,0.022373015
608.5858586,4989.89899,2.885185034,0.099574591,0.535913961,0.561427892,0.027024697,0.048738454,0.517102558,1.210656031,0.022376956,0.587027209,0.876580728,0.022376956
610.6060606,4989.89899,2.885094102,0.100600532,0.535884558,0.560894793,0.027405001,0.048644385,0.517517312,1.209396962,0.022379461,0.58661148,0.876422325,0.022379461
612.6262626,4989.89899,2.885032788,0.101634326,0.535859996,0.560357018,0.027789059,0.048551556,0.517953901,1.208206831,0.022383367,0.586219262,0.876271598,0.022383367
614.6464646,4989.89899,2.884951392,0.10267216,0.535867228,0.559836735,0.028179608,0.048451801,0.518395464,1.207057193,0.022385951,0.585806531,0.87612099,0.022385951
616.6666667,4989.89899,2.884876547,0.10371664,0.535848016,0.559307618,0.028571737,0.048355594,0.518838907,1.205902543,0.022387651,0.585390863,0.875956079,0.022387651
618.6868687,4989.89899,2.884800655,0.10476718,0.535827973,0.558781141,0.028967534,0.048259159,0.519287461,1.20476806,0.022390633,0.584978899,0.875809367,0.022390633
620.7070707,4989.89899,2.884722226,0.105823073,0.535814922,0.55826331,0.029367765,0.0481596,0.519745359,1.203674919,0.022393568,0.584624815,0.875699294,0.022393568
622.7272727,4989.89899,2.884659641,0.106884921,0.535808469,0.557736712,0.02977225,0.048063407,0.520217,1.202616,0.022394013,0.584199465,0.875522428,0.022394013
624.7474747,4989.89899,2.884595176,0.10795489,0.535804735,0.557209786,0.030180605,0.04795757,0.520685418,1.201595138,0.022393296,0.58378006,0.875372417,0.022393296
626.7676768,4989.89899,2.884542998,0.109027031,0.535795427,0.55669033,0.030592687,0.04786808,0.521182943,1.200586028,0.02239413,0.583431461,0.875214676,0.02239413
628.7878788,4989.89899,2.884473061,0.110106833,0.535800507,0.556166307,0.031010216,0.047774583,0.521671419,1.199576178,0.022397624,0.583037091,0.875096347,0.022397624
630.8080808,4989.89899,2.884421917,0.111191745,0.535811771,0.555663385,0.031430711,0.04766514,0.52217639,1.198683397,0.022398015,0.582660591,0.874972536,0.022398015
632.8282828,4989.89899,2.884351476,0.112282308,0.535793225,0.555139285,0.031854067,0.047571949,0.522673253,1.197698666,0.022396652,0.582235301,0.874825197,0.022396652
634.8484848,4989.89899,2.884275771,0.113376042,0.535800529,0.554617342,0.032283771,0.047480411,0.523178398,1.196741106,0.022397361,0.581877208,0.87471128,0.022397361
636.8686869,4989.89899,2.884233219,0.114480918,0.535806692,0.554103451,0.032716466,0.047377369,0.523703279,1.195888622,0.022394517,0.581545685,0.874560368,0.022394517
638.8888889,4989.89899,2.884174565,0.115587533,0.535806488,0.553605923,0.033152196,0.047268758,0.52423039,1.195065574,0.022395427,0.58118851,0.874452182,0.022395427
640.9090909,4989.89899,2.884136768,0.116701673,0.535822457,0.553079798,0.033594222,0.047177078,0.524773705,1.194234745,0.022395464,0.580833892,0.874330894,0.022395464
642.9292929,4989.89899,2.884079784,0.117818991,0.535798797,0.55259739,0.034034618,0.047057215,0.525307845,1.19348031,0.022393078,0.58045752,0.874217007,0.022393078
644.9494949,4989.89899,2.884012709,0.118942897,0.535835223,0.552072913,0.034487682,0.046968296,0.525849207,1.192634767,0.02239003,0.580114937,0.874079894,0.02239003
646.969697,4989.89899,2.883981244,0.120074862,0.535855044,0.551555081,0.03494188,0.046870809,0.526412965,1.191894321,0.02238919,0.579760769,0.873957619,0.02238919
648.989899,4989.89899,2.883932515,0.121209451,0.535874172,0.551061194,0.035399656,0.046761956,0.526977543,1.19120094,0.022386573,0.579449488,0.873865475,0.022386573
